address,info,price,rtype,sqr,dir,dec,heights,built,btype,price_per_sqr
新中苑 ,4室2厅 | 167.92平米 | 东 南 西 北 | 简装 | 高楼层(共30层) | 1999年建 | 板塔结合,15900000.0,4室2厅 , 167.92平米 , 东 南 西 北 , 简装 , 高楼层(共30层) , 1999年建 , 板塔结合,94688
耀江花园 ,2室2厅 | 103.4平米 | 南 | 精装 | 低楼层(共34层) | 2002年建 | 板楼,16000000.0,2室2厅 , 103.4平米 , 南 , 精装 , 低楼层(共34层) , 2002年建 , 板楼,154739
佳日公寓 ,3室2厅 | 138.07平米 | 南 | 简装 | 23层 | 2002年建 | 板塔结合,14500000.0,3室2厅 , 138.07平米 , 南 , 简装 , 23层 , 2002年建 , 板塔结合,105020
耀江花园 ,3室2厅 | 128.29平米 | 南 | 精装 | 低楼层(共26层) | 2004年建 | 板楼,20500000.0,3室2厅 , 128.29平米 , 南 , 精装 , 低楼层(共26层) , 2004年建 , 板楼,159795
德玛公寓 ,2室2厅 | 108.06平米 | 南 西南 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,12600000.0,2室2厅 , 108.06平米 , 南 西南 , 精装 , 低楼层(共11层) , 2006年建 , 板楼,116602
汇龙新城 ,5室2厅 | 266.85平米 | 南 北 | 精装 | 高楼层(共23层) | 2002年建 | 板楼,38600000.0,5室2厅 , 266.85平米 , 南 北 , 精装 , 高楼层(共23层) , 2002年建 , 板楼,144651
瑞金花园 ,3室2厅 | 147.81平米 | 东北 | 精装 | 20层 | 1997年建 | 塔楼,15200000.0,3室2厅 , 147.81平米 , 东北 , 精装 , 20层 , 1997年建 , 塔楼,102835
明珠家园(黄浦) ,3室2厅 | 127.3平米 | 南 | 精装 | 高楼层(共33层) | 2004年建 | 板楼,16500000.0,3室2厅 , 127.3平米 , 南 , 精装 , 高楼层(共33层) , 2004年建 , 板楼,129616
东淮海公寓 ,3室2厅 | 127.72平米 | 南 西 北 | 精装 | 高楼层(共28层) | 2003年建 | 板楼,19990000.0,3室2厅 , 127.72平米 , 南 西 北 , 精装 , 高楼层(共28层) , 2003年建 , 板楼,156515
桃源新村 ,3室2厅 | 107.36平米 | 南 | 精装 | 低楼层(共7层) | 1988年建 | 板楼,12500000.0,3室2厅 , 107.36平米 , 南 , 精装 , 低楼层(共7层) , 1988年建 , 板楼,116431
桃源兴城苑 ,3室2厅 | 136.94平米 | 南 | 精装 | 中楼层(共20层) | 2003年建 | 板楼,18800000.0,3室2厅 , 136.94平米 , 南 , 精装 , 中楼层(共20层) , 2003年建 , 板楼,137287
绿地黄浦滨江 ,3室2厅 | 140.52平米 | 南 | 精装 | 17层 | 2017年建 | 板楼,33000000.0,3室2厅 , 140.52平米 , 南 , 精装 , 17层 , 2017年建 , 板楼,234843
黄浦丽园 ,3室2厅 | 158.57平米 | 南 北 | 精装 | 中楼层(共26层) | 2008年建 | 板楼,25300000.0,3室2厅 , 158.57平米 , 南 北 , 精装 , 中楼层(共26层) , 2008年建 , 板楼,159551
黄浦丽园 ,2室1厅 | 79平米 | 南 | 精装 | 低楼层(共24层) | 2008年建 | 板楼,12000000.0,2室1厅 , 79平米 , 南 , 精装 , 低楼层(共24层) , 2008年建 , 板楼,151899
通达大厦 ,4室2厅 | 184.94平米 | 南 | 精装 | 高楼层(共23层) | 1998年建 | 塔楼,16800000.0,4室2厅 , 184.94平米 , 南 , 精装 , 高楼层(共23层) , 1998年建 , 塔楼,90841
金外滩花园 ,2室2厅 | 136.54平米 | 南 北 | 精装 | 27层 | 2006年建 | 板楼,17880000.0,2室2厅 , 136.54平米 , 南 北 , 精装 , 27层 , 2006年建 , 板楼,130951
城申公寓 ,3室2厅 | 103.01平米 | 东南 北 | 精装 | 低楼层(共20层) | 1996年建 | 塔楼,10500000.0,3室2厅 , 103.01平米 , 东南 北 , 精装 , 低楼层(共20层) , 1996年建 , 塔楼,101932
大众汽车公寓 ,3室2厅 | 123.35平米 | 南 西南 | 简装 | 高楼层(共26层) | 1996年建 | 塔楼,11680000.0,3室2厅 , 123.35平米 , 南 西南 , 简装 , 高楼层(共26层) , 1996年建 , 塔楼,94690
中华东波小区 ,3室2厅 | 116.24平米 | 南 | 精装 | 低楼层(共21层) | 2000年建 | 塔楼,10900000.0,3室2厅 , 116.24平米 , 南 , 精装 , 低楼层(共21层) , 2000年建 , 塔楼,93772
汇龙新城 ,4室2厅 | 197.93平米 | 南 北 | 精装 | 中楼层(共30层) | 2002年建 | 板楼,28500000.0,4室2厅 , 197.93平米 , 南 北 , 精装 , 中楼层(共30层) , 2002年建 , 板楼,143991
大同花园南区 ,3室2厅 | 154.68平米 | 南 | 简装 | 27层 | 1999年建 | 板楼,17400000.0,3室2厅 , 154.68平米 , 南 , 简装 , 27层 , 1999年建 , 板楼,112491
绿洲仕格维花园 ,3室2厅 | 202.76平米 | 南 | 简装 | 高楼层(共35层) | 2005年建 | 板楼,26800000.0,3室2厅 , 202.76平米 , 南 , 简装 , 高楼层(共35层) , 2005年建 , 板楼,132176
耀江花园 ,3室2厅 | 129.4平米 | 南 | 简装 | 高楼层(共26层) | 2004年建 | 板楼,23500000.0,3室2厅 , 129.4平米 , 南 , 简装 , 高楼层(共26层) , 2004年建 , 板楼,181608
融创滨江壹号院 ,3室2厅 | 192.52平米 | 南 北 | 精装 | 低楼层(共36层) | 2012年建 | 板楼,35000000.0,3室2厅 , 192.52平米 , 南 北 , 精装 , 低楼层(共36层) , 2012年建 , 板楼,181800
金中苑 ,2室2厅 | 88.1平米 | 南 | 精装 | 低楼层(共7层) | 1997年建 | 板楼,11180000.0,2室2厅 , 88.1平米 , 南 , 精装 , 低楼层(共7层) , 1997年建 , 板楼,126902
银杏家园 ,3室2厅 | 143.67平米 | 南 | 简装 | 中楼层(共21层) | 2000年建 | 板楼,14980000.0,3室2厅 , 143.67平米 , 南 , 简装 , 中楼层(共21层) , 2000年建 , 板楼,104267
露香园 ,4室2厅 | 206.38平米 | 南 | 精装 | 低楼层(共25层)  | 板楼,38600000.0,4室2厅 , 206.38平米 , 南 , 精装 , 低楼层(共25层)  , 板楼,,187034
融创滨江壹号院 ,3室2厅 | 191.81平米 | 西南 | 精装 | 高楼层(共28层) | 2012年建 | 板楼,37900000.0,3室2厅 , 191.81平米 , 西南 , 精装 , 高楼层(共28层) , 2012年建 , 板楼,197592
大同花园南区 ,3室2厅 | 172.85平米 | 南 | 精装 | 35层 | 2001年建 | 板楼,18800000.0,3室2厅 , 172.85平米 , 南 , 精装 , 35层 , 2001年建 , 板楼,108765
豫景公寓 ,3室2厅 | 135.36平米 | 西南 | 简装 | 中楼层(共26层) | 2000年建 | 塔楼,13800000.0,3室2厅 , 135.36平米 , 西南 , 简装 , 中楼层(共26层) , 2000年建 , 塔楼,101951
汇龙新城 ,3室2厅 | 155.44平米 | 南 北 | 精装 | 高楼层(共28层) | 2002年建 | 板楼,21000000.0,3室2厅 , 155.44平米 , 南 北 , 精装 , 高楼层(共28层) , 2002年建 , 板楼,135101
锦绣家园 ,3室2厅 | 145.08平米 | 南 | 简装 | 高楼层(共18层) | 2000年建 | 板楼,13980000.0,3室2厅 , 145.08平米 , 南 , 简装 , 高楼层(共18层) , 2000年建 , 板楼,96361
新家坡园景苑 ,3室2厅 | 108.55平米 | 南 | 精装 | 低楼层(共36层) | 1999年建 | 塔楼,12650000.0,3室2厅 , 108.55平米 , 南 , 精装 , 低楼层(共36层) , 1999年建 , 塔楼,116537
汇龙新城 ,3室2厅 | 145.05平米 | 南 北 | 精装 | 高楼层(共32层) | 2002年建 | 板楼,18880000.0,3室2厅 , 145.05平米 , 南 北 , 精装 , 高楼层(共32层) , 2002年建 , 板楼,130163
裕和公寓 ,3室2厅 | 131.46平米 | 南 北 | 精装 | 低楼层(共17层) | 2012年建 | 板楼,14510000.0,3室2厅 , 131.46平米 , 南 北 , 精装 , 低楼层(共17层) , 2012年建 , 板楼,110376
融创滨江壹号院 ,3室2厅 | 231.64平米 | 西南 | 精装 | 低楼层(共23层) | 2012年建 | 板楼,39990000.0,3室2厅 , 231.64平米 , 西南 , 精装 , 低楼层(共23层) , 2012年建 , 板楼,172639
汇龙新城 ,3室1厅 | 134.35平米 | 南 | 精装 | 高楼层(共32层) | 2002年建 | 板楼,19000000.0,3室1厅 , 134.35平米 , 南 , 精装 , 高楼层(共32层) , 2002年建 , 板楼,141422
明德坊 ,2室2厅 | 107.33平米 | 西南 | 简装 | 低楼层(共24层) | 1999年建 | 板楼,9990000.0,2室2厅 , 107.33平米 , 西南 , 简装 , 低楼层(共24层) , 1999年建 , 板楼,93078
大同花园南区 ,4室2厅 | 170.37平米 | 南 北 | 精装 | 36层 | 2002年建 | 板楼,17900000.0,4室2厅 , 170.37平米 , 南 北 , 精装 , 36层 , 2002年建 , 板楼,105066
双钱公寓 ,3室2厅 | 177.03平米 | 南 北 | 精装 | 高楼层(共30层) | 1998年建 | 塔楼,16400000.0,3室2厅 , 177.03平米 , 南 北 , 精装 , 高楼层(共30层) , 1998年建 , 塔楼,92640
士林华苑 ,3室2厅 | 145.34平米 | 南 | 精装 | 低楼层(共23层) | 2007年建 | 板楼,18150000.0,3室2厅 , 145.34平米 , 南 , 精装 , 低楼层(共23层) , 2007年建 , 板楼,124880
新家坡园景苑 ,3室2厅 | 109.57平米 | 南 | 精装 | 低楼层(共31层) | 1999年建 | 塔楼,11580000.0,3室2厅 , 109.57平米 , 南 , 精装 , 低楼层(共31层) , 1999年建 , 塔楼,105686
中福城 ,4室2厅 | 128.6平米 | 南 北 | 精装 | 低楼层(共15层) | 2005年建 | 板楼,16500000.0,4室2厅 , 128.6平米 , 南 北 , 精装 , 低楼层(共15层) , 2005年建 , 板楼,128305
黄浦新苑西区 ,3室2厅 | 133.52平米 | 南 | 精装 | 中楼层(共28层) | 2004年建 | 板楼,16980000.0,3室2厅 , 133.52平米 , 南 , 精装 , 中楼层(共28层) , 2004年建 , 板楼,127172
瑞金新苑 ,3室1厅 | 126.91平米 | 南 | 精装 | 28层 | 1998年建 | 塔楼,15800000.0,3室1厅 , 126.91平米 , 南 , 精装 , 28层 , 1998年建 , 塔楼,124498
绿地海珀黄浦 ,3室2厅 | 139.7平米 | 南 | 精装 | 32层  | 板楼,31000000.0,3室2厅 , 139.7平米 , 南 , 精装 , 32层  , 板楼,,221905
绿城黄浦湾 ,3室2厅 | 190.94平米 | 东 西 | 精装 | 低楼层(共29层) | 2020年建 | 板楼,47800000.0,3室2厅 , 190.94平米 , 东 西 , 精装 , 低楼层(共29层) , 2020年建 , 板楼,250341
金色家园 ,3室2厅 | 160.03平米 | 南 北 | 精装 | 中楼层(共27层) | 2004年建 | 板楼,20600000.0,3室2厅 , 160.03平米 , 南 北 , 精装 , 中楼层(共27层) , 2004年建 , 板楼,128726
公馆77 ,4室2厅 | 168.84平米 | 南 | 精装 | 高楼层(共26层) | 2012年建 | 板楼,27900000.0,4室2厅 , 168.84平米 , 南 , 精装 , 高楼层(共26层) , 2012年建 , 板楼,165246
上海滩花园 ,2室1厅 | 104.15平米 | 南 | 精装 | 30层 | 2006年建 | 板楼,17700000.0,2室1厅 , 104.15平米 , 南 , 精装 , 30层 , 2006年建 , 板楼,169948
永业公寓 ,3室2厅 | 142.43平米 | 南 | 精装 | 低楼层(共35层) | 2003年建 | 板楼,22500000.0,3室2厅 , 142.43平米 , 南 , 精装 , 低楼层(共35层) , 2003年建 , 板楼,157973
上海滩花园 ,3室2厅 | 146.65平米 | 南 | 精装 | 30层 | 2006年建 | 板楼,26800000.0,3室2厅 , 146.65平米 , 南 , 精装 , 30层 , 2006年建 , 板楼,182749
上海滩花园 ,3室2厅 | 145.41平米 | 南 北 | 精装 | 31层 | 2006年建 | 板楼,27600000.0,3室2厅 , 145.41平米 , 南 北 , 精装 , 31层 , 2006年建 , 板楼,189809
翠湖天地御苑 ,3室2厅 | 140.16平米 | 南 | 精装 | 中楼层(共12层) | 2006年建 | 板楼,32800000.0,3室2厅 , 140.16平米 , 南 , 精装 , 中楼层(共12层) , 2006年建 , 板楼,234019
淡水公寓 ,3室2厅 | 124.53平米 | 南 | 精装 | 18层 | 2000年建 | 板楼,16480000.0,3室2厅 , 124.53平米 , 南 , 精装 , 18层 , 2000年建 , 板楼,132338
滨江名人苑 ,3室2厅 | 140.47平米 | 南 北 | 精装 | 32层  | 板楼,20300000.0,3室2厅 , 140.47平米 , 南 北 , 精装 , 32层  , 板楼,,144515
华丽家族汇景天地(公寓) ,4室2厅 | 263.99平米 | 南 | 精装 | 中楼层(共31层) | 2012年建 | 板楼,30000000.0,4室2厅 , 263.99平米 , 南 , 精装 , 中楼层(共31层) , 2012年建 , 板楼,113641
金色黄浦 ,2室2厅 | 87.28平米 | 东南 | 精装 | 高楼层(共26层) | 2004年建 | 板楼,10200000.0,2室2厅 , 87.28平米 , 东南 , 精装 , 高楼层(共26层) , 2004年建 , 板楼,116866
中福花苑 ,2室2厅 | 79.98平米 | 南 北 | 精装 | 低楼层(共19层) | 2003年建 | 塔楼,9000000.0,2室2厅 , 79.98平米 , 南 北 , 精装 , 低楼层(共19层) , 2003年建 , 塔楼,112529
银杏家园 ,2室2厅 | 111.87平米 | 南 | 简装 | 低楼层(共21层) | 2000年建 | 板楼,12980000.0,2室2厅 , 111.87平米 , 南 , 简装 , 低楼层(共21层) , 2000年建 , 板楼,116028
翠湖天地嘉苑 ,2室2厅 | 128.08平米 | 东南 | 精装 | 低楼层(共19层) | 2009年建 | 板楼,28500000.0,2室2厅 , 128.08平米 , 东南 , 精装 , 低楼层(共19层) , 2009年建 , 板楼,222518
淡水湾花园 ,2室2厅 | 117.22平米 | 南 | 精装 | 29层 | 2007年建 | 板楼,22800000.0,2室2厅 , 117.22平米 , 南 , 精装 , 29层 , 2007年建 , 板楼,194507
健乐小区 ,2室2厅 | 57.65平米 | 南 | 精装 | 中楼层(共6层) | 1984年建 | 板楼,8390000.0,2室2厅 , 57.65平米 , 南 , 精装 , 中楼层(共6层) , 1984年建 , 板楼,145534
嘉登公寓 ,3室2厅 | 119.12平米 | 南 | 精装 | 高楼层(共10层) | 1998年建 | 板楼,13800000.0,3室2厅 , 119.12平米 , 南 , 精装 , 高楼层(共10层) , 1998年建 , 板楼,115850
翠湖天地御苑 ,2室2厅 | 140平米 | 东南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,31500000.0,2室2厅 , 140平米 , 东南 , 精装 , 低楼层(共12层) , 2006年建 , 板楼,225000
双钱公寓 ,2室2厅 | 118.89平米 | 南 | 精装 | 低楼层(共30层) | 1998年建 | 塔楼,10500000.0,2室2厅 , 118.89平米 , 南 , 精装 , 低楼层(共30层) , 1998年建 , 塔楼,88317
海悦花园 ,3室2厅 | 132.05平米 | 南 北 | 精装 | 高楼层(共39层) | 2005年建 | 板楼,19600000.0,3室2厅 , 132.05平米 , 南 北 , 精装 , 高楼层(共39层) , 2005年建 , 板楼,148429
阳光翠竹苑 ,3室2厅 | 146.47平米 | 南 | 简装 | 低楼层(共33层) | 2004年建 | 板楼,18200000.0,3室2厅 , 146.47平米 , 南 , 简装 , 低楼层(共33层) , 2004年建 , 板楼,124258
滨江名人苑 ,2室2厅 | 130.57平米 | 南 北 | 精装 | 32层 | 2003年建 | 板楼,18500000.0,2室2厅 , 130.57平米 , 南 北 , 精装 , 32层 , 2003年建 , 板楼,141687
大同花园南区 ,3室2厅 | 136.25平米 | 南 | 简装 | 37层 | 1999年建 | 板塔结合,15680000.0,3室2厅 , 136.25平米 , 南 , 简装 , 37层 , 1999年建 , 板塔结合,115083
复兴珑御一期 ,2室1厅 | 141.29平米 | 南 | 精装 | 35层 | 2017年建 | 板楼,32500000.0,2室1厅 , 141.29平米 , 南 , 精装 , 35层 , 2017年建 , 板楼,230024
锦绣家园 ,3室2厅 | 145.08平米 | 南 | 毛坯 | 高楼层(共18层) | 2000年建 | 板楼,14990000.0,3室2厅 , 145.08平米 , 南 , 毛坯 , 高楼层(共18层) , 2000年建 , 板楼,103323
海上梦苑 ,3室2厅 | 106.77平米 | 南 北 | 精装 | 高楼层(共8层) | 2007年建 | 板楼,16500000.0,3室2厅 , 106.77平米 , 南 北 , 精装 , 高楼层(共8层) , 2007年建 , 板楼,154538
汇龙新城 ,4室2厅 | 162.64平米 | 南 北 | 简装 | 高楼层(共33层) | 2002年建 | 板楼,22990000.0,4室2厅 , 162.64平米 , 南 北 , 简装 , 高楼层(共33层) , 2002年建 , 板楼,141356
同兴大楼 ,1室1厅 | 68.47平米 | 南 | 精装 | 低楼层(共13层) | 1992年建 | 板楼,6360000.0,1室1厅 , 68.47平米 , 南 , 精装 , 低楼层(共13层) , 1992年建 , 板楼,92888
汇龙新城 ,3室2厅 | 145.05平米 | 南 | 简装 | 高楼层(共32层) | 2002年建 | 板楼,18850000.0,3室2厅 , 145.05平米 , 南 , 简装 , 高楼层(共32层) , 2002年建 , 板楼,129956
双钱公寓 ,2室2厅 | 118.89平米 | 南 | 精装 | 低楼层(共30层) | 1998年建 | 塔楼,10500000.0,2室2厅 , 118.89平米 , 南 , 精装 , 低楼层(共30层) , 1998年建 , 塔楼,88317
华府天地睿园 ,3室2厅 | 147.11平米 | 南 | 精装 | 高楼层(共15层) | 2014年建 | 板楼,31000000.0,3室2厅 , 147.11平米 , 南 , 精装 , 高楼层(共15层) , 2014年建 , 板楼,210727
中福花苑 ,1室2厅 | 49.62平米 | 北 | 简装 | 低楼层(共15层) | 2003年建 | 塔楼,4200000.0,1室2厅 , 49.62平米 , 北 , 简装 , 低楼层(共15层) , 2003年建 , 塔楼,84644
永业公寓 ,3室2厅 | 142.43平米 | 南 | 精装 | 低楼层(共35层) | 2003年建 | 板楼,22500000.0,3室2厅 , 142.43平米 , 南 , 精装 , 低楼层(共35层) , 2003年建 , 板楼,157973
五坊园 ,2室2厅 | 107.49平米 | 南 | 精装 | 低楼层(共27层) | 2021年建 | 板楼,19800000.0,2室2厅 , 107.49平米 , 南 , 精装 , 低楼层(共27层) , 2021年建 , 板楼,184204
德福苑 ,2室2厅 | 114.2平米 | 南 | 精装 | 中楼层(共19层) | 2002年建 | 板楼,15500000.0,2室2厅 , 114.2平米 , 南 , 精装 , 中楼层(共19层) , 2002年建 , 板楼,135727
永业公寓 ,2室2厅 | 106.37平米 | 南 | 精装 | 低楼层(共31层) | 2008年建 | 板楼,18800000.0,2室2厅 , 106.37平米 , 南 , 精装 , 低楼层(共31层) , 2008年建 , 板楼,176742
黄浦新苑西区 ,3室2厅 | 133.52平米 | 南 | 精装 | 中楼层(共28层) | 2004年建 | 板楼,16980000.0,3室2厅 , 133.52平米 , 南 , 精装 , 中楼层(共28层) , 2004年建 , 板楼,127172
上海大楼 ,2室2厅 | 104.89平米 | 西 北 南 | 简装 | 高楼层(共5层) | 1931年建 | 板楼,11500000.0,2室2厅 , 104.89平米 , 西 北 南 , 简装 , 高楼层(共5层) , 1931年建 , 板楼,109639
卢湾都市花园 ,3室2厅 | 139.95平米 | 南 | 精装 | 低楼层(共25层) | 2004年建 | 板楼,15200000.0,3室2厅 , 139.95平米 , 南 , 精装 , 低楼层(共25层) , 2004年建 , 板楼,108611
翠湖天地御苑 ,2室2厅 | 148.97平米 | 东 南 西 北 | 精装 | 低楼层(共32层) | 2006年建 | 板楼,32000000.0,2室2厅 , 148.97平米 , 东 南 西 北 , 精装 , 低楼层(共32层) , 2006年建 , 板楼,214809
瑞金新苑 ,3室1厅 | 126.91平米 | 南 | 精装 | 28层 | 1998年建 | 塔楼,15800000.0,3室1厅 , 126.91平米 , 南 , 精装 , 28层 , 1998年建 , 塔楼,124498
士林华苑 ,3室2厅 | 145.34平米 | 南 | 精装 | 低楼层(共23层) | 2007年建 | 板楼,18150000.0,3室2厅 , 145.34平米 , 南 , 精装 , 低楼层(共23层) , 2007年建 , 板楼,124880
绿地海珀黄浦 ,3室2厅 | 139.7平米 | 南 | 精装 | 32层  | 板楼,31000000.0,3室2厅 , 139.7平米 , 南 , 精装 , 32层  , 板楼,,221905
金外滩花园 ,3室2厅 | 170.72平米 | 南 北 | 精装 | 31层 | 2006年建 | 板楼,26000000.0,3室2厅 , 170.72平米 , 南 北 , 精装 , 31层 , 2006年建 , 板楼,152297
浩城华苑 ,3室2厅 | 136.27平米 | 南 | 精装 | 低楼层(共34层) | 2003年建 | 板楼,14200000.0,3室2厅 , 136.27平米 , 南 , 精装 , 低楼层(共34层) , 2003年建 , 板楼,104205
嘉登公寓 ,3室2厅 | 117.28平米 | 南 | 精装 | 中楼层(共10层) | 1998年建 | 板楼,10500000.0,3室2厅 , 117.28平米 , 南 , 精装 , 中楼层(共10层) , 1998年建 , 板楼,89530
中福花苑 ,2室2厅 | 79.98平米 | 南 北 | 精装 | 低楼层(共19层) | 2003年建 | 塔楼,9000000.0,2室2厅 , 79.98平米 , 南 北 , 精装 , 低楼层(共19层) , 2003年建 , 塔楼,112529
滨江名人苑 ,3室2厅 | 140.47平米 | 南 北 | 精装 | 32层  | 板楼,20300000.0,3室2厅 , 140.47平米 , 南 北 , 精装 , 32层  , 板楼,,144515
上海滩花园 ,3室2厅 | 145.41平米 | 南 北 | 精装 | 31层 | 2006年建 | 板楼,27600000.0,3室2厅 , 145.41平米 , 南 北 , 精装 , 31层 , 2006年建 , 板楼,189809
融创外滩壹号院 ,4室3厅 | 450平米 | 南 北 | 精装 | 26层 | 2020年建 | 板楼,60000000.0,4室3厅 , 450平米 , 南 北 , 精装 , 26层 , 2020年建 , 板楼,133334
南塘公寓 ,2室2厅 | 87.54平米 | 南 北 | 精装 | 高楼层(共7层) | 1997年建 | 板楼,8930000.0,2室2厅 , 87.54平米 , 南 北 , 精装 , 高楼层(共7层) , 1997年建 , 板楼,102011
桥一小区 ,2室1厅 | 44.49平米 | 南 北 | 精装 | 中楼层(共7层) | 1989年建 | 板楼,4990000.0,2室1厅 , 44.49平米 , 南 北 , 精装 , 中楼层(共7层) , 1989年建 , 板楼,112161
阳光翠竹苑 ,3室2厅 | 146.47平米 | 南 | 简装 | 低楼层(共33层) | 2004年建 | 板楼,18200000.0,3室2厅 , 146.47平米 , 南 , 简装 , 低楼层(共33层) , 2004年建 , 板楼,124258
复兴珑御一期 ,2室1厅 | 141.29平米 | 南 | 精装 | 35层 | 2017年建 | 板楼,32500000.0,2室1厅 , 141.29平米 , 南 , 精装 , 35层 , 2017年建 , 板楼,230024
明日星城（一期） ,3室2厅 | 120.12平米 | 南 北 | 简装 | 高楼层(共33层) | 2002年建 | 板楼,13490000.0,3室2厅 , 120.12平米 , 南 北 , 简装 , 高楼层(共33层) , 2002年建 , 板楼,112305
金外滩花园 ,3室2厅 | 170.72平米 | 南 北 | 精装 | 31层 | 2006年建 | 板楼,26000000.0,3室2厅 , 170.72平米 , 南 北 , 精装 , 31层 , 2006年建 , 板楼,152297
嘉登公寓 ,3室2厅 | 117.28平米 | 南 | 精装 | 中楼层(共10层) | 1998年建 | 板楼,10500000.0,3室2厅 , 117.28平米 , 南 , 精装 , 中楼层(共10层) , 1998年建 , 板楼,89530
浩城华苑 ,3室2厅 | 136.27平米 | 南 | 精装 | 低楼层(共34层) | 2003年建 | 板楼,14200000.0,3室2厅 , 136.27平米 , 南 , 精装 , 低楼层(共34层) , 2003年建 , 板楼,104205
国际广场(卢湾) ,3室2厅 | 153.19平米 | 南 北 | 简装 | 低楼层(共28层) | 1997年建 | 塔楼,13500000.0,3室2厅 , 153.19平米 , 南 北 , 简装 , 低楼层(共28层) , 1997年建 , 塔楼,88126
长峰馨园 ,3室2厅 | 140.82平米 | 南 | 精装 | 低楼层(共33层) | 2006年建 | 板楼,18900000.0,3室2厅 , 140.82平米 , 南 , 精装 , 低楼层(共33层) , 2006年建 , 板楼,134214
华润外滩九里 ,4室2厅 | 246.8平米 | 南 | 精装 | 13层 | 2011年建 | 板楼,48000000.0,4室2厅 , 246.8平米 , 南 , 精装 , 13层 , 2011年建 , 板楼,194490
黄浦丽园 ,3室2厅 | 181.83平米 | 南 | 精装 | 低楼层(共27层) | 2008年建 | 板楼,25900000.0,3室2厅 , 181.83平米 , 南 , 精装 , 低楼层(共27层) , 2008年建 , 板楼,142441
佳日公寓 ,3室2厅 | 139.55平米 | 南 西 北 | 精装 | 23层 | 1999年建 | 塔楼,13940000.0,3室2厅 , 139.55平米 , 南 西 北 , 精装 , 23层 , 1999年建 , 塔楼,99893
海华花园 ,3室2厅 | 115.22平米 | 西南 | 精装 | 中楼层(共33层) | 1994年建 | 板塔结合,12200000.0,3室2厅 , 115.22平米 , 西南 , 精装 , 中楼层(共33层) , 1994年建 , 板塔结合,105885
蒙自大楼 ,2室2厅 | 110.5平米 | 南 | 简装 | 高楼层(共23层) | 2000年建 | 塔楼,11200000.0,2室2厅 , 110.5平米 , 南 , 简装 , 高楼层(共23层) , 2000年建 , 塔楼,101358
新家坡园景苑 ,5室2厅 | 207.5平米 | 南 | 简装 | 中楼层(共8层) | 1999年建 | 板楼,19500000.0,5室2厅 , 207.5平米 , 南 , 简装 , 中楼层(共8层) , 1999年建 , 板楼,93976
越纪公寓 ,2室1厅 | 72.51平米 | 西 | 精装 | 高楼层(共25层) | 1992年建 | 板塔结合,8900000.0,2室1厅 , 72.51平米 , 西 , 精装 , 高楼层(共25层) , 1992年建 , 板塔结合,122742
驰骋大楼 ,2室1厅 | 70.73平米 | 南 | 精装 | 中楼层(共26层)  | 塔楼,9800000.0,2室1厅 , 70.73平米 , 南 , 精装 , 中楼层(共26层)  , 塔楼,,138556
汇丽小区 ,1室1厅 | 35.71平米 | 南 | 精装 | 高楼层(共6层) | 1989年建 | 板楼,4380000.0,1室1厅 , 35.71平米 , 南 , 精装 , 高楼层(共6层) , 1989年建 , 板楼,122655
北蒙三小区 ,2室1厅 | 60平米 | 南 | 精装 | 低楼层(共7层) | 1989年建 | 板楼,7200000.0,2室1厅 , 60平米 , 南 , 精装 , 低楼层(共7层) , 1989年建 , 板楼,120000
太阳都市花园一期 ,2室2厅 | 95.4平米 | 东 | 简装 | 中楼层(共33层) | 1999年建 | 塔楼,12200000.0,2室2厅 , 95.4平米 , 东 , 简装 , 中楼层(共33层) , 1999年建 , 塔楼,127883
蒙自路601弄 ,2室1厅 | 41.9平米 | 东 西 北 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,4100000.0,2室1厅 , 41.9平米 , 东 西 北 , 精装 , 高楼层(共6层) , 1987年建 , 板楼,97853
蒙西小区 ,2室1厅 | 53.93平米 | 南 | 简装 | 中楼层(共6层) | 1987年建 | 板楼,6180000.0,2室1厅 , 53.93平米 , 南 , 简装 , 中楼层(共6层) , 1987年建 , 板楼,114593
银南大厦 ,3室1厅 | 83.8平米 | 西 | 简装 | 高楼层(共22层) | 1991年建 | 塔楼,7700000.0,3室1厅 , 83.8平米 , 西 , 简装 , 高楼层(共22层) , 1991年建 , 塔楼,91886
华润外滩九里 ,1室2厅 | 73.51平米 | 南 | 精装 | 23层 | 2010年建 | 板楼,13860000.0,1室2厅 , 73.51平米 , 南 , 精装 , 23层 , 2010年建 , 板楼,188546
长新大楼 ,2室1厅 | 61.21平米 | 东北 | 简装 | 中楼层(共21层) | 1987年建 | 板塔结合,5980000.0,2室1厅 , 61.21平米 , 东北 , 简装 , 中楼层(共21层) , 1987年建 , 板塔结合,97697
斜土新村 ,1室1厅 | 32.5平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,3990000.0,1室1厅 , 32.5平米 , 南 , 简装 , 高楼层(共6层) , 1988年建 , 板楼,122770
五金新邨 ,1室1厅 | 39.45平米 | 南 | 简装 | 低楼层(共5层) | 1976年建 | 板楼,5200000.0,1室1厅 , 39.45平米 , 南 , 简装 , 低楼层(共5层) , 1976年建 , 板楼,131813
